model,technique,shot,cap,aspect,n,mean_latency_s,precision,recall,f1,rouge1_model,rouge2_model,rougeL_model,rouge1_oracle,rouge2_oracle,rougeL_oracle,oracle_gap_rougeL
qwen35_2b,explanation_based,zero_shot,capped,outcome,100,1.2300678195175714,0.6741666666666666,0.6419971139971138,0.625495282495282,0.2719776387902182,0.12924257570066774,0.20935358752154187,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.21911798241355093
qwen35_2b,explanation_based,zero_shot,capped,union,100,1.2300678195175714,0.6833450160950159,0.607061800479101,0.6323923399282366,0.2924977958669179,0.13203998758660693,0.18309627148252577,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.17250710250559073
qwen35_2b,explanation_based,zero_shot,uncapped,approach,100,3.558473773805308,0.31981782119875285,0.9180786435786434,0.4323230678020105,0.09866561263662078,0.05356720445633334,0.07974986892635742,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.3664285519075257
qwen35_2b,explanation_based,zero_shot,uncapped,challenge,100,3.558473773805308,0.2799035661149289,0.7042976190476193,0.34712194629654114,0.13078928021767477,0.056615948273141446,0.09912276385384358,0.4220026765441394,0.226199582941474,0.37142590290099414,0.27230313904715064
qwen35_2b,explanation_based,zero_shot,uncapped,outcome,100,3.558473773805308,0.44590500647457887,0.8859163059163062,0.5080297657036794,0.16318733105690508,0.08569762152826765,0.12856883699156157,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.29990273294353126
qwen35_2b,explanation_based,zero_shot,uncapped,union,100,3.558473773805308,0.45838786616822574,0.9288091703767433,0.5921913927176894,0.16393805389893729,0.08199793752060902,0.11148535665815515,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.24411801732996125
qwen35_2b,least_to_most,one_shot,capped,approach,100,3.5964545133529464,0.4216666666666667,0.4363253968253967,0.4124102629396746,0.21653687222418566,0.10444165333490574,0.16905719595196317,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.27712122488192015
qwen35_2b,least_to_most,one_shot,capped,challenge,100,3.5964545133529464,0.4425,0.43984920634920627,0.41987096237096216,0.23083210784181865,0.08607691807508551,0.17217885591350193,0.4220026765441394,0.226199582941474,0.37142590290099414,0.19924704698749232
qwen35_2b,least_to_most,one_shot,capped,outcome,100,3.5964545133529464,0.5033333333333333,0.48161111111111105,0.4741293151293149,0.21454061281065961,0.09995976186492422,0.16253383549104325,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.2659377344440496
qwen35_2b,least_to_most,one_shot,capped,union,100,3.5964545133529464,0.68049284049284,0.508174429623935,0.5701931877354475,0.32765960448426695,0.1420012836135218,0.20384298104637488,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.15176039294174157
qwen35_2b,least_to_most,one_shot,uncapped,approach,100,6.784738047949504,0.23214063446309233,0.9745595238095237,0.34786534090460086,0.06620842021627656,0.03550622997253042,0.0545693904085628,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.39160903042532036
qwen35_2b,least_to_most,one_shot,uncapped,challenge,100,6.784738047949504,0.20184357891375054,0.7685833333333332,0.27248232260291044,0.09694567794122215,0.03924518903881133,0.07236886891659315,0.4220026765441394,0.226199582941474,0.37142590290099414,0.2990570339844011
qwen35_2b,least_to_most,one_shot,uncapped,outcome,100,6.784738047949504,0.4689486872188198,0.7778015873015873,0.5065975729417855,0.168166771355719,0.08890579049218272,0.13161391772045863,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.296857652214634
qwen35_2b,least_to_most,one_shot,uncapped,union,100,6.784738047949504,0.4194074661749626,0.9786220807486287,0.5728118148518968,0.14695031499698802,0.07457768197370795,0.10224732446029325,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.2533560495278231
qwen35_2b,least_to_most,zero_shot,capped,approach,100,3.3990100204385816,0.5123333333333334,0.531226911976912,0.500620097223038,0.20580391251456043,0.10350754325890503,0.15938149079017383,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.2867969300437094
qwen35_2b,least_to_most,zero_shot,capped,challenge,100,3.3990100204385816,0.4825,0.5171825396825397,0.4699185814185811,0.22986703379756152,0.09083419975880734,0.16973435268154533,0.4220026765441394,0.226199582941474,0.37142590290099414,0.20169155021944887
qwen35_2b,least_to_most,zero_shot,capped,outcome,100,3.3990100204385816,0.5833333333333333,0.5572431457431456,0.5408962703962701,0.25197075197814056,0.12017219827147367,0.1927431553948384,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.23572841454025426
qwen35_2b,least_to_most,zero_shot,capped,union,100,3.3990100204385816,0.6652945110445113,0.57208457643671,0.6029608352423622,0.29681635470912326,0.13237784616921114,0.18247290105966418,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.1731304729284523
qwen35_2b,least_to_most,zero_shot,uncapped,approach,100,5.051616631754441,0.3052558508679906,0.9191111111111109,0.42614539848246247,0.09318243765192691,0.049754722873397224,0.07427147924634912,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.3719069415875342
qwen35_2b,least_to_most,zero_shot,uncapped,challenge,100,5.051616631754441,0.2619078117227243,0.7137817460317463,0.32788613178892495,0.12312809837327647,0.051545026961527365,0.09313143024540739,0.4220026765441394,0.226199582941474,0.37142590290099414,0.27829447265558693
qwen35_2b,least_to_most,zero_shot,uncapped,outcome,100,5.051616631754441,0.4384941298576004,0.8863362193362195,0.5069843739690285,0.16594677314793585,0.0891466820637372,0.1310110576357127,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.29746051229938
qwen35_2b,least_to_most,zero_shot,uncapped,union,100,5.051616631754441,0.4521481297603714,0.927634740689307,0.5892230704737108,0.16276799286546884,0.0807798125293453,0.11042823653333206,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.24517513745478417
qwen35_2b,negative_aware,one_shot,capped,approach,100,4.139070357856108,0.4743333333333333,0.5018888888888888,0.46718854021795164,0.21452157026535063,0.10823490919801403,0.1692971107914295,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.27688131004245387
qwen35_2b,negative_aware,one_shot,capped,challenge,100,4.139070357856108,0.45,0.47097619047619044,0.43402225552225526,0.22355723657835178,0.08513360461632075,0.16681309336582642,0.4220026765441394,0.226199582941474,0.37142590290099414,0.2046128095351678
qwen35_2b,negative_aware,one_shot,capped,outcome,100,4.139070357856108,0.6199999999999999,0.5500674603174601,0.5619642579642575,0.24789720777256652,0.11749891006562775,0.1893500867396598,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.23912148319543292
